SEX	REC	Hi	Fis	LD_0-1000	D_1_0	D_0_1	D_SINGER	D_IQ_TREE	C_1_0	A_1_0	S_1_0	C_0_1	A_0_1	S_0_1	C_SINGER	A_SINGER	S_SINGER	C_IQ_TREE	A_IQ_TREE	S_IQ_TREE
0.0	0.0	0.00688532	-0.42249957142675276	0.19296372647446247	0.0032732194698864635	-0.03129113659585996	0.06299247140284141	0.05348418074533943	1.0	0.0	0.0	1.0	0.0	0.0	0.944836	0.003084	0.05208	1.0	0.0	0.0
0.0	0.0	0.007056999999999999	-0.4837898688372642	0.2509832238198804	0.0075205926368186495	-0.05756509500351865	0.06741192744661056	0.06816367174835587	1.0	0.0	0.0	1.0	0.0	0.0	0.980972	0.000748	0.01828	1.0	0.0	0.0
0.0	0.0	0.006881609999999999	-0.43520015555659375	0.20705232130664905	0.009494970332501471	-0.15852776946854122	-0.020125623635561314	-0.023098873390606827	1.0	0.0	0.0	1.0	0.0	0.0	0.972168	0.000532	0.0273	1.0	0.0	0.0
0.0	0.0	0.00644753	-0.4041404362004409	0.19576962005102452	-0.03164967573008669	0.01626247353927374	-0.006371348717558418	0.2913283460045637	1.0	0.0	0.0	1.0	0.0	0.0	0.934416	0.0047	0.060884	1.0	0.0	0.0
0.0	0.0	0.00698086	-0.4897307086143228	0.25479335612574566	-0.11530417666236083	-0.1873491680426775	0.06347529913768606	-0.24940889992879683	1.0	0.0	0.0	1.0	0.0	0.0	0.992456	0.001064	0.00648	1.0	0.0	0.0
0.0	0.0	0.00698853	-0.3872573492906276	0.17062677319202044	0.02288143935823725	0.0	0.03556439463489176	-0.1040977004437762	1.0	0.0	0.0	1.0	0.0	0.0	0.984656	0.000292	0.015052	1.0	0.0	0.0
0.0	0.0	0.007019130000000001	-0.38853533055737904	0.18472115131650885	-0.03262967649164559	-0.1012895349178654	0.025284156228417655	-0.04475951959105055	1.0	0.0	0.0	1.0	0.0	0.0	0.909476	0.006732	0.083792	1.0	0.0	0.0
0.0	0.0	0.00697968	-0.4988625332587488	0.2596255633146615	0.09400777076730156	-0.0225949056206582	-0.021087828551848504	0.01868351772312681	1.0	0.0	0.0	1.0	0.0	0.0	0.98892	0.000836	0.010244	1.0	0.0	0.0
0.0	0.0	0.007061200000000001	-0.4745334520609501	0.24019046495400986	-0.03662321520117779	-0.08485855637229041	-0.017638871371242964	-0.15436394190000918	1.0	0.0	0.0	1.0	0.0	0.0	0.966464	0.002892	0.030644	1.0	0.0	0.0
0.0	0.0	0.007031369999999999	-0.44225920877310987	0.23820715378358048	-0.037433527913323106	-0.07965721070700292	0.025028491384211312	-0.0354364890137904	1.0	0.0	0.0	1.0	0.0	0.0	0.987204	0.001132	0.011664	1.0	0.0	0.0
0.0	0.0	0.0069473	-0.44194639249974127	0.2209584127531036	0.16541108675466895	0.0	-0.09106956663276912	0.10520384594748344	1.0	0.0	0.0	1.0	0.0	0.0	0.98412	0.000572	0.015308	1.0	0.0	0.0
0.0	0.0	0.006774609999999999	-0.4230886952505429	0.22330149038042757	0.05217740274204067	-0.12814221201284293	-0.09143711689099668	0.1446590567398848	1.0	0.0	0.0	1.0	0.0	0.0	0.984712	0.000516	0.014772	1.0	0.0	0.0
0.0	0.0	0.00707425	-0.5056501087490582	0.2799974543354787	0.0673974003934571	0.19516227268772296	-0.033469621649425255	1.145959149673767	1.0	0.0	0.0	1.0	0.0	0.0	0.98644	0.0	0.01356	1.0	0.0	0.0
0.0	0.0	0.0069353600000000015	-0.5045731702185132	0.27961987135194016	0.008312092463549097	-0.11283185840707964	-0.010701718960844772	-0.06855696525107907	1.0	0.0	0.0	1.0	0.0	0.0	0.991876	0.00012	0.008004	1.0	0.0	0.0
0.0	0.0	0.006927840000000001	-0.4192255425424579	0.2045616998897016	-0.0076201336171713655	0.012390389962215734	0.0165335590826882	-0.09854720844738367	1.0	0.0	0.0	1.0	0.0	0.0	0.943012	0.00716	0.049828	1.0	0.0	0.0
0.0	0.0	0.00673515	-0.4363052843945984	0.20730837546898187	-0.01746063397287175	-0.06436284231824829	0.009676499763703066	-0.0783470421217429	1.0	0.0	0.0	1.0	0.0	0.0	0.94348	0.005564	0.050956	1.0	0.0	0.0
0.0	0.0	0.006862230000000001	-0.4394209662884491	0.2183760507880481	0.017072887189249472	-0.15996186793415504	-0.09501274252029841	0.14622313347758786	1.0	0.0	0.0	1.0	0.0	0.0	0.963744	0.00208	0.034176	1.0	0.0	0.0
0.0	0.0	0.00701141	-0.5266750864434252	0.28775571585423343	0.03443644698218666	-0.33431444689722833	0.02857142857142857	0.057471783889193925	1.0	0.0	0.0	1.0	0.0	0.0	0.990168	0.001368	0.008464	1.0	0.0	0.0
0.0	0.0	0.006762699999999999	-0.37956567055695056	0.20374184801189954	0.09783689153052623	0.00361474435196195	0.03664129573091015	-0.10369514333295742	1.0	0.0	0.0	1.0	0.0	0.0	0.986868	0.000612	0.01252	1.0	0.0	0.0
0.0	0.0	0.006854969999999999	-0.36657281907692185	0.1443470838326339	0.018178970202284747	-0.021433439976325946	0.04811579498782068	-0.1935129565609665	1.0	0.0	0.0	1.0	0.0	0.0	0.947296	0.002312	0.050392	1.0	0.0	0.0
0.0	0.0	0.006980149999999999	-0.39490741413259844	0.18538453347205844	0.030030060181286206	-0.09047528693466914	-0.00505407686934678	-0.021032801001575705	1.0	0.0	0.0	1.0	0.0	0.0	0.905648	0.010504	0.083848	1.0	0.0	0.0
0.0	0.0	0.006493460000000002	-0.49247148715329364	0.2675363547410763	-0.026649385860094403	0.02130057283973773	0.05814618889176537	0.5457391622507296	1.0	0.0	0.0	1.0	0.0	0.0	0.975624	0.001608	0.022768	1.0	0.0	0.0
0.0	0.0	0.00712882	-0.36222241335038974	0.15343242519814726	-0.015098115353487733	-0.02374793044374513	0.003719974530034591	0.18950315833755924	1.0	0.0	0.0	1.0	0.0	0.0	0.88212	0.012688	0.105192	1.0	0.0	0.0
0.0	0.0	0.00719437	-0.5010323874378015	0.2794159751462921	-0.002890587744334663	-0.07172260800656512	0.07434098386763803	-0.17485188286786113	1.0	0.0	0.0	1.0	0.0	0.0	0.970468	0.002232	0.0273	1.0	0.0	0.0
0.0	0.0	0.00715066	-0.4205828888098826	0.17952334359480912	0.014403240366141105	0.040263475849191314	0.024061722032770447	-0.006292011949637112	1.0	0.0	0.0	1.0	0.0	0.0	0.945432	0.002468	0.0521	1.0	0.0	0.0
0.0	0.0	0.00684443	-0.4075979040668336	0.20665668102416718	0.00023848299511134569	-0.009460705940228763	0.001345699257539642	-0.06844872394738555	1.0	0.0	0.0	1.0	0.0	0.0	0.950636	0.002316	0.047048	1.0	0.0	0.0
0.0	0.0	0.006896909999999999	-0.34761933258792743	0.15254231856797973	0.004679138085753318	0.028185302816056218	-0.011285941806737863	0.0036592874486693515	1.0	0.0	0.0	1.0	0.0	0.0	0.935272	0.003788	0.06094	1.0	0.0	0.0
0.0	1e-09	0.00471272	-0.13478892560352246	0.20067711590086498	0.011018611064673368	0.10807791083141086	-0.013553360127360959	0.011509629335897187	0.103277	0.896723	0.0	0.8	0.2	0.0	0.745496	0.166432	0.088072	1.0	0.0	0.0
0.0	1e-09	0.0023039600000000003	0.14990040065999927	0.17177991970965187	0.038712202908508284	0.0	0.12094213170086174	0.05858529348601227	1.0	0.0	0.0	1.0	0.0	0.0	0.989216	0.000596	0.010188	0.5	0.5	0.0
0.0	1e-09	0.0027240400000000005	0.14199225178006702	0.1454672835130212	0.03666070646033528	-0.1109772634122713	-0.019684855082906353	-0.029768794682045588	0.314334	0.685666	0.0	1.0	0.0	0.0	0.953332	0.00252	0.044148	0.75	0.2	0.05
0.0	1e-09	0.005029550000000001	-0.3123011594621018	0.17793749595116426	0.1422222972852983	0.10594755143436685	0.06134001745603887	-0.028067677242210782	1.0	0.0	0.0	1.0	0.0	0.0	0.97388	0.005212	0.020908	1.0	0.0	0.0
0.0	1e-09	0.00622657	-0.24122386027174794	0.18863215791116747	0.022048715218712645	-0.05392964044466888	0.04264301027136227	-0.00976366651951593	0.131069	0.868931	0.0	0.91069	0.08931	0.0	0.887948	0.018548	0.093504	1.0	0.0	0.0
0.0	1e-09	0.0019368800000000002	-0.16372999772841781	0.05346377213161332	0.035473638363546264	0.07563810193746999	-0.04230771467046777	0.13128552912436223	1.0	0.0	0.0	1.0	0.0	0.0	0.89496	0.013016	0.092024	1.0	0.0	0.0
0.0	1e-09	0.005897359999999999	-0.35094085017938786	0.21350562782960472	0.027595328081220855	0.08491723824297134	-0.12867648496836884	0.006201622583842647	0.451144	0.548856	0.0	1.0	0.0	0.0	0.968248	0.002056	0.029696	1.0	0.0	0.0
0.0	1e-09	0.006583969999999999	-0.37073126883512486	0.21192692837319804	-0.06929866002971846	0.11380508608434686	-0.04806627342050455	0.43311546666766737	0.813392	0.186608	0.0	1.0	0.0	0.0	0.991548	0.000672	0.00778	1.0	0.0	0.0
