SEX	REC	Hi	Fis	LD_0-1000	D_1_0	D_0_1	D_SINGER	C_1_0	A_1_0	S_1_0	C_0_1	A_0_1	S_0_1	C_SINGER	A_SINGER	S_SINGER	C_IQ_TREE	A_IQ_TREE	S_IQ_TREE
0.0	3.162e-07	0.0006360000000000001	0.41730876605248474	0.5748161053039103	-0.036231884057971016	0.010869565217391304	0.053240740740740734	0.180358	0.819642	0.0	0.49681	0.50319	0.0	0.303776	0.33122	0.365004	0.0	1.0	0.0
0.0	3.162e-07	0.0006280000000000001	0.26835443037974693	0.5316621191450658	-0.0136986301369863	-0.05555555555555555	0.0018620268620268632	0.1628281421795623	0.8371718578204377	0.0	0.5362	0.4638	0.0	0.404328	0.230908	0.364764	0.55	0.05	0.4
0.0	3.162e-07	0.0005945	0.3770444347951947	0.6674876847290641	0.05555555555555555	0.10975609756097561	0.09447157780491112	0.107369	0.892631	0.0	0.34088	0.65912	0.0	0.2859869565217391	0.3565521739130435	0.3574608695652174	0.7	0.05	0.25
0.0	3.162e-07	0.000585	0.4826072272880784	0.5880823690160941	0.045454545454545456	0.05555555555555555	0.06727272727272728	0.002496	0.997504	0.0	0.01943	0.98057	0.0	0.045476	0.834716	0.119808	0.45	0.15	0.4
0.0	3.162e-07	0.0006054999999999999	0.1531806615776082	0.4990844503039625	-0.005555555555555556	-0.06756756756756757	-0.08327508373379931	0.080924	0.919076	0.0	0.26372	0.73628	0.0	0.164444	0.47642	0.359136	0.35	0.45	0.2
0.0	3.162e-07	0.0006050000000000001	-0.9705014749262537	0.6193798208186697	-0.013986013986013986	0.017241379310344827	0.10261904761904762	0.174506	0.825494	0.0	0.59558	0.40442	0.0	0.447328	0.292208	0.260464	1.0	0.0	0.0
0.0	3.162e-07	0.000681	-0.9184652278177456	0.5299745751371604	0.08333333333333333	0.4	0.21796690307328603	0.016284	0.983716	0.0	0.06168	0.93832	0.0	0.064724	0.738104	0.197172	0.1	0.85	0.05
0.0	3.162e-07	0.0005575	0.6128597122302158	0.9597924773022048	-0.007936507936507936	0.0	0.10904214559386972	0.29392	0.70608	0.0	0.5962	0.4038	0.0	0.501432	0.195812	0.302756	0.6	0.15	0.25
0.0	3.162e-07	0.000603	0.35368093825067126	0.8327444051825678	-0.02	0.0	0.09886904761904765	0.00325	0.99675	0.0	0.02716	0.97284	0.0	0.060456	0.693296	0.246248	1.0	0.0	0.0
0.0	3.162e-07	0.000616	0.19433593750000006	0.6445833333333333	-0.045454545454545456	-0.045454545454545456	0.05896686159844055	0.002346	0.997654	0.0	0.02346	0.97654	0.0	0.035028	0.837008	0.127964	0.15	0.6	0.25
0.0	3.162e-07	0.0006219999999999999	0.392675356921167	0.5623868312757201	-0.022413793103448276	-0.014705882352941176	0.08539944903581266	0.6758712163269226	0.32412878367307746	0.0	0.87106	0.12894	0.0	0.79436	0.05752	0.14812	0.95	0.0	0.05
0.0	3.162e-07	0.0005945	-0.4714649218466011	0.6009051186017478	-0.0018796992481203006	0.028169014084507043	0.11135693215339233	0.514617	0.485383	0.0	0.81936	0.18064	0.0	0.700424	0.073008	0.226568	0.1	0.9	0.0
0.0	3.162e-07	0.000639	0.5208678065820924	0.6299774973094608	0.0	0.0	-0.134375	0.000331	0.999669	0.0	0.00315	0.99685	0.0	0.021744	0.908764	0.069492	1.0	0.0	0.0
0.0	3.162e-07	0.0006395000000000001	-0.7138171381713816	0.49647871529179566	-0.0016501650165016502	-0.023076923076923078	0.04228855721393036	0.706817354667283	0.29318264533271693	0.0	0.91084	0.08916	0.0	0.831724	0.053736	0.11454	0.85	0.0	0.15
0.0	3.162e-07	0.000694	-0.49403508771929816	0.9481641468682506	0.0018050541516245488	-0.032467532467532464	-0.08689458689458689	0.555865	0.444135	0.0	0.86459	0.13541	0.0	0.773348	0.043172	0.18348	0.8	0.0	0.2
0.0	3.162e-07	0.0005859999999999999	-0.17231000752445438	0.5579027067953813	0.03125	0.03571428571428571	0.08806921675774135	0.010003	0.989997	0.0	0.0835	0.9165	0.0	0.071204	0.737588	0.191208	0.05	0.8	0.15
0.0	3.162e-07	0.0006585	-0.36150234741784026	0.6298821483604934	0.05747126436781609	0.036585365853658534	0.09145880574452005	0.096449	0.903551	0.0	0.3539	0.6461	0.0	0.28784	0.296372	0.415788	0.0	1.0	0.0
0.0	3.162e-07	0.0005705	-0.21438685924667228	0.5337354024078967	0.07692307692307693	0.13333333333333333	0.05555555555555555	0.024439	0.975561	0.0	0.07752	0.92248	0.0	0.085224	0.681268	0.233508	0.15	0.85	0.0
0.0	3.162e-07	0.000602	-0.42832691484809565	0.6191370258335941	0.0043859649122807015	-0.09375	0.0864828738512949	0.204767	0.795233	0.0	0.4995	0.5005	0.0	0.25398297872340425	0.3852	0.36081702127659576	0.15	0.45	0.4
0.0	3.162e-07	0.0006410000000000001	0.2313855504903993	0.7387658372071825	0.015772870662460567	0.006944444444444444	0.03461538461538462	0.6277971238471806	0.37220287615281944	0.0	0.84484	0.15516	0.0	0.770936	0.054992	0.174072	0.4	0.2	0.4
0.0	3.162e-07	0.0007	0.49789513968618454	0.6224461028192371	0.0	0.0	0.035473785473785484	0.004726	0.995274	0.0	0.04726	0.95274	0.0	0.059132	0.82346	0.117408	0.45	0.35	0.2
0.0	3.162e-07	0.0005235	-0.5433683391676389	0.6945840312674483	-0.03571428571428571	-0.125	-0.02946859903381643	0.011061	0.988939	0.0	0.09448	0.90552	0.0	0.086844	0.706524	0.206632	0.25	0.45	0.3
0.0	3.162e-07	0.000592	0.15712988192552232	0.6143420015760441	0.005952380952380952	-0.041666666666666664	0.1348426461143224	0.2493397520480239	0.7506602479519762	0.0	0.69117	0.30883	0.0	0.548648	0.146712	0.30464	0.05	0.95	0.0
0.0	3.162e-07	0.0005855	-0.11260053619302941	0.48012874335292466	-0.026470588235294117	-0.02040816326530612	0.005795363709032774	0.28231327147270957	0.7176867285272904	0.0	0.61522	0.38478	0.0	0.426416	0.299616	0.273968	0.8	0.05	0.15
0.0	3.162e-07	0.0006950000000000001	0.2370842179759378	0.5145052941067009	0.011527377521613832	0.02054794520547945	-0.008515815085158153	0.676663489208813	0.323336510791187	0.0	0.92851	0.07149	0.0	0.790468	0.03344	0.176092	0.05	0.9	0.05
0.0	3.162e-07	0.000584	0.040909090909090985	0.49584226963163636	0.0	-0.014084507042253521	0.0	0.3353540509433018	0.6646459490566982	0.0	0.7095	0.2905	0.0	0.551232	0.068064	0.380704	0.2	0.35	0.45
0.0	3.162e-07	0.000717	-0.30579964850615104	0.5923525175145681	0.0	0.0	-0.011904761904761906	0.001076	0.998924	0.0	0.01076	0.98924	0.0	0.015248	0.905488	0.079264	0.7	0.05	0.25
0.0	3.162e-07	0.0007205	-0.40918518518518504	0.5459111256687411	-0.13333333333333333	-0.15384615384615385	-0.03585271317829456	0.008590731658492643	0.9914092683415073	0.0	0.07682096561711199	0.923179034382888	0.0	0.087956	0.683924	0.22812	0.0	0.95	0.05
0.0	3.162e-07	0.000613	-0.9852857951329936	0.6008305112078697	0.0		0.05555555555555556	0.000392	0.999608	0.0	0.0	1.0	0.0	0.015792	0.914268	0.06994	0.6	0.1	0.3
0.0	3.162e-07	0.000593	0.5814229920190186	0.6885169688516969	-0.01948051948051948	0.10975609756097561	-0.083022030651341	0.21738312501188287	0.7826168749881172	0.0	0.37604	0.62396	0.0	0.279804	0.346844	0.373352	1.0	0.0	0.0
0.0	3.162e-07	0.0005765	0.7625400765332507	0.7881815784725981	0.046875	-0.05555555555555555	-0.0890652557319224	0.082261	0.917739	0.0	0.21701	0.78299	0.0	0.16229052631578947	0.6249978947368421	0.21271157894736842	0.05	0.7	0.25
0.0	3.162e-07	0.000657	-0.4595536959553695	0.5238621706283398	-0.02631578947368421	-0.013513513513513514	0.0458446251129178	0.07489	0.92511	0.0	0.37778	0.62222	0.0	0.2654010152284264	0.3954152284263959	0.33918375634517767	0.3	0.65	0.05
0.0	3.162e-07	0.0006364999999999999	-0.37180700094607366	0.5047596890207253	0.08333333333333333	0.07142857142857142	0.04591289011578866	0.016231	0.983769	0.0	0.10414	0.89586	0.0	0.09184	0.665124	0.243036	0.1	0.8	0.1
0.0	3.162e-07	0.000694	0.3493029150823828	0.5344785033812133	0.003355704697986577	0.0	-0.01695205479452054	0.16506565691447034	0.8349343430855296	0.0	0.50985	0.49015	0.0	0.38294	0.273832	0.343228	0.2	0.45	0.35
0.0	3.162e-07	0.0006995	-0.4733333333333332	0.66	0.0	0.0		1.0	0.0	0.0	1.0	0.0	0.0	0.958804	0.0	0.041196	0.0	1.0	0.0
0.0	3.162e-07	0.0005895	0.7159855435084794	0.5038350910834131	0.023728813559322035	0.038461538461538464	0.14285714285714285	0.6678129808308757	0.33218701916912424	0.0	0.85444	0.14556	0.0	0.721544	0.060644	0.217812	0.0	1.0	0.0
0.0	3.162e-07	0.0006245000000000001	0.5152675234709689	0.6302264425421032	-0.006510416666666667	0.0	0.0	0.887287	0.112713	0.0	0.97508	0.02492	0.0	0.905208	0.0	0.094792	0.0	1.0	0.0
0.0	1e-06	0.000222	0.006756756756756823	0.5110220440881763	-0.025362318840579712	-0.03787878787878788	0.10925925925925926	0.182991	0.817009	0.0	0.62073	0.37927	0.0	0.5399093333333334	0.12592533333333333	0.3341653333333333	0.3	0.4	0.3
0.0	1e-06	0.000219	-0.7310344827586206	0.5725725725725725	-0.1	-0.16666666666666666	-0.07142857142857142	0.001166	0.998834	0.0	0.00846	0.99154	0.0	0.011408	0.937888	0.050704	0.0	0.8	0.2
0.0	1e-06	0.00020899999999999998	0.7748990110043182	0.7956518983330165	0.3333333333333333	0.0	0.3333333333333333	0.000528	0.999472	0.0	0.00183	0.99817	0.0	0.014128	0.943376	0.042496	0.0	1.0	0.0
0.0	1e-06	0.0002295	-0.5129629629629628	0.7136696852091419	0.0	0.0	0.0	0.000227	0.999773	0.0	0.00227	0.99773	0.0	0.007284	0.9789	0.013816	0.05	0.55	0.4
0.0	1e-06	0.000193	-0.3756613756613756	0.4724755150287065	-0.010416666666666666	-0.016129032258064516	0.058823529411764705	0.3457784098233853	0.6542215901766146	0.0	0.714502792827725	0.285497207172275	0.0	0.4295621052631579	0.07576	0.4946778947368421	0.75	0.0	0.25
0.0	1e-06	0.0002095	0.4451901565995527	0.718663652348656	0.0	0.0	-0.08333333333333333	0.000618	0.999382	0.0	0.00618	0.99382	0.0	0.028956962025316457	0.789726582278481	0.18131645569620253	0.0	0.85	0.15
0.0	1e-06	0.000191	0.8062070599384034	0.6911503597794598	0.125	0.0	0.2424242424242424	0.010256	0.989744	0.0	0.04785	0.95215	0.0	0.0444	0.70458	0.25102	0.1	0.75	0.15
0.0	1e-06	0.00020600000000000002	0.6325524044389642	1.0	0.008547008547008548	-0.009433962264150943	0.0	0.4436492980449829	0.5563507019550171	0.0	0.7839549919862184	0.21604500801378151	0.0	0.5991626666666666	0.060208	0.34062933333333334	0.4	0.1	0.5
0.0	1e-06	0.0002075	-0.5202952029520295	0.6373456790123456	-0.012048192771084338	-0.01818181818181818	0.008522727272727272	0.24122756073920393	0.7587724392607961	0.0	0.74124	0.25876	0.0	0.5516611764705882	0.05476235294117647	0.3935764705882353	0.35	0.1	0.55
0.0	1e-06	0.0002265	0.4087481146304676	0.8834299151759469	0.014150943396226415	0.0	0.0625	0.099476	0.900524	0.0	0.25864	0.74136	0.0	0.24744	0.36684923076923076	0.38571076923076925	0.0	1.0	0.0
0.0	1e-06	0.000221	-0.04135021097046405	0.5798509880142533	-0.034482758620689655	0.0	-0.06666666666666665	0.020743	0.979257	0.0	0.12136	0.87864	0.0	0.1166984126984127	0.46475555555555553	0.4185460317460317	0.5	0.2	0.3
0.0	1e-06	0.000174	0.42563010294639697	0.5994677312042581	0.008620689655172414	0.0	0.1728395061728395	0.152697	0.847303	0.0	0.39697	0.60303	0.0	0.24688444444444443	0.4988311111111111	0.2542844444444444	0.7	0.1	0.2
0.0	1e-06	0.000232	0.6306806498046474	0.4735324947589098	0.0	0.0	-0.07777777777777777	6.9e-05	0.999931	0.0	0.00069	0.99931	0.0	0.012591111111111112	0.9208755555555556	0.06653333333333333	0.45	0.1	0.45
0.0	1e-06	0.00021050000000000002	0.10479199578725651	0.9147757433679587	0.0			4.3e-05	0.999957	0.0	0.0	1.0	0.0	0.000488	0.997376	0.002136	0.0	1.0	0.0
0.0	1e-06	0.00018350000000000002	0.6794007490636705	0.5316124205013094	0.0	0.0	0.08333333333333334	0.000266	0.999734	0.0	0.00266	0.99734	0.0	0.015475324675324675	0.9467584415584416	0.03776623376623377	0.1	0.75	0.15
0.0	1e-06	0.000181	-0.875886524822695	0.7137828973682104	0.0375	0.045454545454545456	0.043478260869565216	0.038448	0.961552	0.0	0.13956	0.86044	0.0	0.18018320610687022	0.3055022900763359	0.5143145038167939	0.05	0.75	0.2
0.0	1e-06	0.000242	0.7770659833440102	0.6446591519055287	0.0	0.0	-0.12962962962962962	0.007386	0.992614	0.0	0.03599	0.96401	0.0	0.060386666666666665	0.47651333333333334	0.4631	0.6	0.1	0.3
0.0	1e-06	0.0002065	0.6468487770041065	0.5555555555555555	0.014084507042253521	0.04054054054054054	0.11507936507936509	0.07446597128698762	0.9255340287130124	0.0	0.29033	0.70967	0.0	0.28362105263157894	0.3688360902255639	0.34754285714285715	0.3	0.5	0.2
0.0	1e-06	0.000214	-0.1615956727518593	0.49840077875121674	0.0	-0.008333333333333333	0.0	0.2959384563142512	0.7040615436857488	0.0	0.62027	0.37973	0.0	0.478585	0.1664	0.355015	0.15	0.7	0.15
0.0	1e-06	0.00018600000000000002	-0.15311653116531157	0.6647304977827743	-0.1	-0.1	-0.3076923076923077	0.001189	0.998811	0.0	0.01189	0.98811	0.0	0.014092	0.919884	0.066024	0.0	1.0	0.0
0.0	1e-06	0.0001695	0.4887493458922031	0.7174764117729897	0.0	0.0	-0.08333333333333333	0.001241	0.998759	0.0	0.01241	0.98759	0.0	0.03229189189189189	0.8333513513513513	0.13435675675675676	0.0	1.0	0.0
0.0	1e-06	0.00019	0.31034482758620696	0.4977777777777777	0.017241379310344827	0.16666666666666666	0.2644444444444444	0.023866	0.976134	0.0	0.09274	0.90726	0.0	0.14775333333333332	0.605	0.24724666666666667	0.0	0.9	0.1
0.0	1e-06	0.000225	-0.13316790736145567	0.8412335185790563	-0.02	-0.05263157894736842	0.26666666666666666	0.049907297772832766	0.9500927022271672	0.0	0.16052227342549924	0.8394777265745008	0.0	0.09980266666666666	0.5910293333333333	0.309168	0.0	1.0	0.0
0.0	1e-06	0.00021250000000000002	-0.1715076071922544	0.609097688292319	0.03125	0.05	0.30392156862745096	0.010255145122437968	0.989744854877562	0.0	0.07861	0.92139	0.0	0.052204651162790695	0.7287627906976745	0.21903255813953487	1.0	0.0	0.0
0.0	1e-06	0.0001995	0.5829881248273958	0.6644852578988107	0.0	0.0	0.26666666666666666	0.015719420790801783	0.9842805792091982	0.0	0.1125	0.8875	0.0	0.12869333333333333	0.6693	0.20200666666666667	0.9	0.0	0.1
0.0	1e-06	0.00022150000000000002	0.7544787077826726	0.6346566127005249	0.012345679012345678	0.05555555555555555	0.16666666666666669	0.09175739502361588	0.9082426049763841	0.0	0.18614	0.81386	0.0	0.138296	0.473336	0.388368	0.1	0.9	0.0
0.0	1e-06	0.00018899999999999999	-0.7404761904761904	0.5255783642880416	-0.045454545454545456	-0.1	-0.35416666666666663	0.00426	0.99574	0.0	0.0195	0.9805	0.0	0.022794736842105263	0.8731210526315789	0.10408421052631579	0.0	1.0	0.0
0.0	1e-06	0.0001945	0.5139025188092903	0.5729548229548229	0.0	0.0	0.0	0.00069	0.99931	0.0	0.00653	0.99347	0.0	0.03000203045685279	0.876946192893401	0.09305177664974619	0.85	0.05	0.1
0.0	1e-06	0.000177	0.728695011963924	0.7959525913839599	-0.1	-0.1	-0.08333333333333331	0.001024	0.998976	0.0	0.01024	0.98976	0.0	0.016764	0.936008	0.047228	0.1	0.75	0.15
0.0	1e-06	0.000212	-0.15481171548117145	0.6198721913007627	0.028169014084507043	-0.03125	0.07017543859649122	0.07166550279329609	0.9283344972067039	0.0	0.28224	0.71776	0.0	0.22842857142857143	0.43493714285714286	0.3366342857142857	0.0	1.0	0.0
0.0	1e-06	0.000214	-0.3297491039426522	0.7858159937531578	0.0	0.0	0.0	0.000705	0.999295	0.0	0.00511	0.99489	0.0	0.01534070351758794	0.8912	0.09345929648241207	0.0	1.0	0.0
0.0	1e-06	0.000206	0.33779562695225357	0.49046434494195695	0.0	0.0	-0.1282051282051282	0.001039	0.998961	0.0	0.01039	0.98961	0.0	0.009707317073170732	0.9502390243902439	0.040053658536585365	0.2	0.55	0.25
0.0	1e-06	0.00021549999999999998	0.7643779342723005	0.7897432889514537	0.3	0.3	0.5294117647058824	0.001278	0.998722	0.0	0.01278	0.98722	0.0	0.01500888888888889	0.8982222222222223	0.0867688888888889	0.0	0.95	0.05
0.0	1e-06	0.0001805	0.8965760677726792	0.914164896772095	-0.25	-0.25	-0.6	0.000272	0.999728	0.0	0.00272	0.99728	0.0	0.002424	0.988224	0.009352	0.6	0.1	0.3
0.0	1e-06	0.0002115	0.4890109890109891	0.6070018144946099	-0.006756756756756757	-0.047619047619047616	0.25	0.075735	0.924265	0.0	0.33423	0.66577	0.0	0.051235955056179776	0.690867415730337	0.25789662921348316	0.8	0.05	0.15
0.0	1e-06	0.00019099999999999998	0.45352112676056344	0.5980126467931345	0.046153846153846156	0.034482758620689655	-0.07507507507507508	0.07911836068998208	0.9208816393100179	0.0	0.35002	0.64998	0.0	0.1600951048951049	0.4686769230769231	0.37122797202797203	0.0	0.9	0.1
0.0	1e-06	0.00020150000000000002	0.16338028169014093	0.7358130662851692	-0.0025906735751295338	-0.020833333333333332	-0.05263157894736842	0.298383	0.701617	0.0	0.55335	0.44665	0.0	0.35026589595375723	0.24331098265895953	0.40642312138728326	0.1	0.85	0.05
0.0	1e-06	0.000234	0.4383141762452108	0.7547993657763142	0.0	0.0	0.0	0.000637	0.999363	0.0	0.00637	0.99363	0.0	0.00804	0.94272	0.04924	0.1	0.6	0.3
0.0	1e-06	0.000199	0.3963254593175854	0.7157149829184967	0.05	0.03571428571428571	0.0945945945945946	0.023871	0.976129	0.0	0.1516	0.8484	0.0	0.1508034188034188	0.4668923076923077	0.3823042735042735	0.0	0.95	0.05
0.0	1e-06	0.00019500000000000002	0.6503901895206243	0.7019016455636174	0.0	0.0	-0.15384615384615385	0.00346	0.99654	0.0	0.0346	0.9654	0.0	0.038586046511627906	0.748753488372093	0.21266046511627906	0.0	0.95	0.05
0.0	1e-06	0.0001795	0.5358444714459295	0.5355285961871751	0.0	0.0	-0.1111111111111111	0.000865	0.999135	0.0	0.00865	0.99135	0.0	0.01072	0.953012	0.036268	0.95	0.0	0.05
0.0	1e-06	0.000195	0.4771622934888242	0.6215344938749194	0.2	0.2	-0.024691358024691353	0.00309	0.99691	0.0	0.0309	0.9691	0.0	0.05014285714285714	0.8188628571428571	0.1309942857142857	0.15	0.75	0.1
0.0	1e-06	0.0001985	0.06103286384976531	0.6926978212492884	0.009259259259259259	0.0	0.2857142857142857	0.066081	0.933919	0.0	0.24908	0.75092	0.0	0.1791448275862069	0.3345862068965517	0.48626896551724136	0.0	0.95	0.05
0.0	1e-06	0.0002215	-0.014035087719298168	0.8078052743407075	-0.043478260869565216	-0.05555555555555555	0.15090702947845805	0.01649	0.98351	0.0	0.06783	0.93217	0.0	0.10805714285714285	0.6369015873015873	0.25504126984126985	0.2	0.4	0.4
0.0	1e-06	0.000222	0.5984797674938521	0.7040122171317507	0.0	0.0	-0.1746031746031746	0.000468	0.999532	0.0	0.00468	0.99532	0.0	0.024232	0.877396	0.098372	0.0	1.0	0.0
0.0	1e-06	0.0002085	0.2861878453038675	0.4589371980676328	0.015151515151515152	0.06666666666666667	-0.10606060606060606	0.019234330316791903	0.9807656696832081	0.0	0.07493	0.92507	0.0	0.07510153846153846	0.6086646153846154	0.31623384615384614	0.55	0.2	0.25
0.0	1e-06	0.000216	0.7115349682107176	0.7566929848443597	-0.14285714285714285	-0.14285714285714285	-0.0030864197530864213	0.001381	0.998619	0.0	0.01381	0.98619	0.0	0.05075496688741722	0.7706384105960264	0.1786066225165563	0.0	0.8	0.2
0.0	1e-06	0.00021099999999999998	0.029342723004694888	0.5373913043478261	0.0	0.0	-0.0625	0.000355	0.999645	0.0	0.00083	0.99917	0.0	0.00792538860103627	0.9425948186528498	0.04947979274611399	0.0	1.0	0.0
0.0	1e-06	0.000194	0.4336099585062242	0.5743966963479158	0.0	0.0	0.4912280701754386	0.001873	0.998127	0.0	0.01546	0.98454	0.0	0.047648	0.7618613333333333	0.19049066666666667	1.0	0.0	0.0
0.0	1e-06	0.0002235	-0.2668112798264641	0.6449261583317488	0.0	0.0	-0.07692307692307693	0.00042	0.99958	0.0	0.0042	0.9958	0.0	0.0208045197740113	0.8611118644067797	0.11808361581920904	0.0	1.0	0.0
0.0	1e-06	0.0002085	0.9086573528586659	0.9165265429862293	0.07142857142857142	0.25	0.2	0.006807	0.993193	0.0	0.02929	0.97071	0.0	0.027527272727272727	0.7638909090909091	0.20858181818181817	0.05	0.85	0.1
0.0	1e-06	0.0002155	0.3405884723901653	0.6109960892569588	0.0	0.0	0.011904761904761904	0.0026795251869366397	0.9973204748130634	0.0	0.024	0.976	0.0	0.04230123456790123	0.6285777777777778	0.32912098765432096	0.0	0.9	0.1
0.0	1e-06	0.0001945	0.2152487215248722	0.49501424501424507	0.0	0.0		4.3e-05	0.999957	0.0	0.00043	0.99957	0.0	8e-06	0.996988	0.003004	0.85	0.0	0.15
0.0	1e-06	0.00021099999999999998	0.7758710348413937	0.8083937377949888	0.0	0.0	0.0	0.000702	0.999298	0.0	0.00702	0.99298	0.0	0.021094736842105263	0.8001142857142857	0.17879097744360903	0.0	0.9	0.1
0.0	1e-06	0.0001295	0.2253668763102726	0.6592592592592592	0.0	0.0	0.0	0.000147	0.999853	0.0	0.00147	0.99853	0.0	0.001276	0.984568	0.014156	0.75	0.0	0.25
0.0	1e-06	0.000221	0.867297084318361	0.5581906016688625	-0.16666666666666666	-0.16666666666666666	0.0	0.000249	0.999751	0.0	0.00249	0.99751	0.0	0.001252	0.995036	0.003712	0.0	1.0	0.0
0.0	1e-06	0.0001995	-0.10966810966810957	0.756932444663869	0.0	0.0	0.0	0.000506	0.999494	0.0	0.00101	0.99899	0.0	0.0026778947368421052	0.96392	0.03340210526315789	0.05	0.65	0.3
0.0	1e-06	0.0001535	0.5075414781297135	0.5523460186458811	0.0	0.0	-0.06666666666666667	0.000484	0.999516	0.0	0.00011	0.99989	0.0	0.024075555555555555	0.7546266666666667	0.2212977777777778	0.25	0.4	0.35
0.0	1e-06	0.0002305	0.6887709991158267	0.7482546444207786	0.0	0.0	0.0	0.000147	0.999853	0.0	0.00147	0.99853	0.0	0.012858031088082901	0.951059067357513	0.03608290155440415	0.05	0.7	0.25
0.0	1e-06	0.00020649999999999998	0.27245949926362306	0.5060650169820475	0.0	0.0	0.0	0.000149	0.999851	0.0	0.00149	0.99851	0.0	0.001196	0.977076	0.021728	0.05	0.65	0.3
0.0	1e-06	0.000204	0.240087145969499	0.5075555555555554	-0.00909090909090909	0.043478260869565216	0.373015873015873	0.04247190786379692	0.957528092136203	0.0	0.15437	0.84563	0.0	0.164632	0.533816	0.301552	0.0	1.0	0.0
0.0	1e-06	0.0001675	0.23404255319148945	0.5824372759856631	0.0	0.0	-0.07692307692307693	0.000511	0.999489	0.0	0.00187	0.99813	0.0	0.013995294117647059	0.9126870588235294	0.07331764705882353	0.4	0.25	0.35
0.0	1e-06	0.000199	0.7835414665385848	0.5865232974910394	0.0	0.0	0.04166666666666666	0.000577	0.999423	0.0	0.00577	0.99423	0.0	0.007728	0.930292	0.06198	0.1	0.75	0.15
0.0	1e-06	0.000194	0.21617418351477455	0.5994122301345088	-0.014388489208633094	-0.02	0.08148148148148147	0.4399357924088823	0.5600642075911176	0.0	0.73349	0.26651	0.0	0.46724347826086954	0.10329565217391304	0.4294608695652174	0.0	0.65	0.35
0.0	1e-06	0.000216	0.7148729446935725	0.759132689135046	0.0017301038062283738	-0.0078125	0.0	0.47092842991978867	0.5290715700802113	0.0	0.71281	0.28719	0.0	0.56664	0.11154666666666667	0.32181333333333334	0.05	0.75	0.2
0.0	1e-06	0.0001965	0.018685955394816215	0.5003977724741447	0.0	0.0	0.1794871794871795	0.00048	0.99952	0.0	0.0048	0.9952	0.0	0.011546666666666667	0.9012	0.08725333333333334	0.7	0.05	0.25
0.0	1e-06	0.000239	0.8336548767416936	0.5373931623931624	0.0		0.0	0.000173	0.999827	0.0	0.0	1.0	0.0	0.003284	0.984612	0.012104	0.0	1.0	0.0
0.0	1e-06	0.0002385	-0.42908762420957536	0.6308667749168793	0.0	0.0	0.12820512820512822	0.000103	0.999897	0.0	0.00103	0.99897	0.0	0.01570204081632653	0.8972040816326531	0.08709387755102041	0.0	1.0	0.0
0.0	1e-06	0.0002375	0.6816707218167073	0.6923497267759563	0.0		0.10256410256410256	2.9e-05	0.999971	0.0	0.0	1.0	0.0	0.015978142076502732	0.9087737704918033	0.07524808743169399	0.1	0.4	0.5
0.0	1e-06	0.0002075	0.4369059324811538	0.4700119474313022	0.025	0.013157894736842105	0.09365079365079362	0.12331553164150337	0.8766844683584967	0.0	0.50983	0.49017	0.0	0.3152376470588235	0.2302729411764706	0.45448941176470586	0.3	0.2	0.5
0.0	1e-06	0.000198	0.25047801147227544	0.6318493150684932	-0.0136986301369863	-0.06578947368421052	0.0	0.06152689734152653	0.9384731026584735	0.0	0.2433113220801638	0.7566886779198362	0.0	0.10488888888888889	0.4766666666666667	0.41844444444444445	0.25	0.25	0.5
0.0	1e-06	0.0002025	-0.4450651769087523	0.8814814814814815	0.0		0.4	0.009771	0.990229	0.0	0.0	1.0	0.0	0.010493333333333334	0.5767066666666667	0.4128	0.6	0.15	0.25
0.0	1e-06	0.000197	-0.5712418300653594	0.7322074409535491	-0.007518796992481203	-0.022058823529411766	-0.0625	0.5139916604646895	0.4860083395353105	0.0	0.78313	0.21687	0.0	0.58312	0.15464842105263157	0.2622315789473684	0.05	0.95	0.0
0.0	1e-06	0.000239	0.538935574229692	0.8646111360223205	-0.16666666666666666	-0.16666666666666666	-0.08148148148148149	0.001135	0.998865	0.0	0.01135	0.98865	0.0	0.020775	0.871025	0.1082	0.1	0.65	0.25
0.0	1e-06	0.0001785	0.5799086757990868	0.5141165755919854	0.0	0.0	0.0	0.00018	0.99982	0.0	0.0018	0.9982	0.0	0.009116	0.939372	0.051512	0.55	0.15	0.3
0.0	1e-06	0.0002075	-0.9861687413554633	0.8116811927862743	-0.024793388429752067	-0.08928571428571429	0.03252032520325203	0.14947761612087454	0.8505223838791255	0.0	0.28823	0.71177	0.0	0.18707	0.49378	0.31915	0.0	1.0	0.0
0.0	1e-06	0.000201	0.5825082508250825	0.596279537456008	-0.018656716417910446	0.0	0.1728395061728395	0.1798090472061628	0.8201909527938371	0.0	0.41963115287242453	0.5803688471275755	0.0	0.34443636363636365	0.21337575757575758	0.4421878787878788	0.1	0.65	0.25
0.0	1e-06	0.00022449999999999998	0.6958945767866194	0.7342873176206509	0.0	0.0		0.9958832157277963	0.0041167842722037605	0.0	1.0	0.0	0.0	0.7733431578947368	0.02113684210526316	0.20552	0.25	0.25	0.5
0.0	1e-06	0.0002055	0.8181818181818182	0.8483245149911818	0.004310344827586207	-0.015151515151515152	0.038461538461538464	0.154712	0.845288	0.0	0.43935	0.56065	0.0	0.38611006711409396	0.19848053691275166	0.41540939597315435	0.0	0.95	0.05
