sex	rec	CL	AR	SX	CL_bias	AR_bias	SX_bias	delta_m	dt_ratio	Hi	Fis	R2
0.0	3.162e-08	0.7497330714285714	0.25026692857142857	0.0	1.0	0.0	0.0	0.07108951766905507	0.39556103677746896	0.0042083749999999994	-0.19510810235205625	0.5544321537017822
0.0	3.162e-08	0.597481	0.402519	0.0	1.0	0.0	0.0	0.0235372133268425	0.27841979190775407	0.0044989999999999995	-0.19549056423669123	0.5819442272186279
0.0	3.162e-08	0.8009611428571428	0.19903885714285716	0.0	0.95	0.0	0.05	-0.01848915972965066	0.22229500013206405	0.004641125	-0.4780999590787838	0.5146380662918091
0.0	3.162e-08	0.8170636785714286	0.18293632142857144	0.0	0.85	0.0	0.15	0.0064052338928869395	0.25586060462930565	0.004154625	-0.3540122943942312	0.4947139024734497
0.0	3.162e-08	0.8830219642857143	0.11697803571428571	0.0	1.0	0.0	0.0	-0.018702417569898773	0.06032126757995091	0.004298	-0.6759287705377978	0.6368550658226013
0.0	3.162e-08	0.6703245714285714	0.32967542857142856	0.0	0.9	0.05	0.05	0.04093289227232884	0.23623974491254404	0.004564749999999999	-0.27666250553573996	0.521691083908081
0.0	3.162e-08	0.8149119261397546	0.18508807386024537	0.0	1.0	0.0	0.0	0.00046029594514777693	0.15940022336429843	0.00471275	-0.37107325229820853	0.4160582423210144
0.0	3.162e-08	0.7954851548040148	0.20451484519598523	0.0	1.0	0.0	0.0	0.011521581136990797	0.24877143139976068	0.0043939999999999995	-0.3319837367880568	0.5767766833305359
0.0	3.162e-08	0.8850905	0.1149095	0.0	1.0	0.0	0.0	0.030246995068423647	0.10526246336517642	0.004366500000000001	-0.6093450986822867	0.4465802311897278
0.0	3.162e-08	0.7022183214285714	0.29778167857142857	0.0	1.0	0.0	0.0	0.022562445326002316	0.29052816208663723	0.004319	-0.40734298340623604	0.4632588326931
0.0	3.162e-08	0.7103750202833168	0.2896249797166832	0.0	1.0	0.0	0.0	0.007787609158570013	0.31645641727636054	0.00437775	-0.2341215553140811	0.47523608803749084
0.0	3.162e-08	0.6685054418152778	0.3314945581847222	0.0	0.85	0.05	0.1	-0.014994849995702985	0.37503853860133507	0.004502125	-0.2703770404885944	0.5793469548225403
0.0	3.162e-08	0.80025025	0.19974975	0.0	1.0	0.0	0.0	-0.0003864032072211732	0.33847981009185624	0.0043317500000000005	-0.358429986467895	0.42386332154273987
0.0	3.162e-08	0.6961340357142857	0.3038659642857143	0.0	0.95	0.0	0.05	-0.014138928193999605	0.2710080763618583	0.004056499999999999	-0.49368078775990276	0.6344590187072754
0.0	3.162e-08	0.78619325	0.21380675	0.0	0.95	0.0	0.05	0.029245427002128017	0.23933522060755436	0.004458625	-0.4784806122058939	0.43299582600593567
0.0	3.162e-08	0.9028416428571429	0.09715835714285714	0.0	1.0	0.0	0.0	-0.000840837500501366	0.1335835464190768	0.004467375	-0.5287667139764014	0.4053114652633667
0.0	3.162e-08	0.8126007857142857	0.1873992142857143	0.0	1.0	0.0	0.0	-0.001296949974526265	0.16756578149890977	0.003984625	-0.5152507759865987	0.6050998568534851
0.0	3.162e-08	0.8825818214285714	0.11741817857142857	0.0	0.95	0.0	0.05	0.03428540484406252	0.12555425393172467	0.00305325	-0.4666493021313934	0.48430100083351135
0.0	3.162e-08	0.7039364285714286	0.2960635714285714	0.0	0.9	0.0	0.1	-0.030098103220964952	0.2640898952959422	0.003990125	-0.32917077260088584	0.5850220918655396
0.0	3.162e-08	0.63699975	0.36300025	0.0	1.0	0.0	0.0	0.03066272225406439	0.2960589784452612	0.00427275	-0.3201012653284868	0.40316954255104065
0.0	3.162e-08	0.8181861948697186	0.18181380513028142	0.0	1.0	0.0	0.0	0.04355938869047506	0.273986056479868	0.004592375000000001	-0.3823007721348512	0.3784983456134796
0.0	3.162e-08	0.8603465693516068	0.13965343064839317	0.0	0.95	0.0	0.05	-0.0011520881593590061	0.31621680562496196	0.0042265	-0.34867393922981194	0.5104650259017944
0.0	3.162e-08	0.6757903571428572	0.3242096428571429	0.0	0.95	0.0	0.05	-0.02155033028532633	0.29103420712755085	0.0044573749999999995	-0.3170553245616086	0.5800696015357971
0.0	3.162e-08	0.8026025357142857	0.19739746428571428	0.0	1.0	0.0	0.0	-0.051303578767985865	0.17370626224129107	0.004327375	-0.3730726961641313	0.4331754148006439
0.0	3.162e-08	0.8610620357142857	0.13893796428571428	0.0	1.0	0.0	0.0	-0.003863721131522984	0.14407412816623855	0.0044443749999999995	-0.3972882662598473	0.41707339882850647
0.0	3.162e-08	0.8215944642857143	0.17840553571428572	0.0	1.0	0.0	0.0	-0.034808722225200414	0.17218869533926137	0.00416275	-0.4337989980246234	0.47577163577079773
0.0	3.162e-08	0.808957773389006	0.19104222661099396	0.0	1.0	0.0	0.0	-0.006703903640261418	0.21854395149720435	0.00472875	-0.3844784974969753	0.46424412727355957
0.0	3.162e-08	0.7990339285714285	0.20096607142857142	0.0	1.0	0.0	0.0	-0.0020390454093738037	0.1721928902254648	0.004246125	-0.5204130584354411	0.5173987746238708
0.0	3.162e-08	0.7718784639842109	0.2281215360157891	0.0	1.0	0.0	0.0	0.01852875872761172	0.3087733577857608	0.004606	-0.6079590692216268	0.4559127390384674
0.0	3.162e-08	0.8287430184240309	0.1712569815759691	0.0	0.95	0.05	0.0	0.02003821978318306	0.2646648499474912	0.0044087499999999995	-0.27385054787144286	0.5962882041931152
0.0	3.162e-08	0.922386702489361	0.077613297510639	0.0	1.0	0.0	0.0	0.027932206252639695	0.05089494079716902	0.004543	-0.724174459532431	0.6344218850135803
0.0	3.162e-08	0.5279149285714285	0.4720850714285714	0.0	1.0	0.0	0.0	0.03794336491787268	0.32270401391439574	0.0042235	-0.11436221109657144	0.4170682728290558
0.0	3.162e-08	0.7698765864387623	0.23012341356123772	0.0	0.9	0.0	0.1	0.005669154113442584	0.10422554846964156	0.0045423749999999995	-0.4972106012173658	0.44326353073120117
0.0	3.162e-08	0.8161018928571429	0.18389810714285715	0.0	1.0	0.0	0.0	-0.016236828831643072	0.21720208543621927	0.00380175	-0.4842361268017105	0.4140751361846924
0.0	3.162e-08	0.6837730296094979	0.31622697039050207	0.0	1.0	0.0	0.0	0.021265323337430548	0.2727730280952623	0.004306249999999999	-0.32734744750285993	0.44213780760765076
0.0	3.162e-08	0.8806091071428571	0.11939089285714286	0.0	1.0	0.0	0.0	0.0033307827641998653	0.24242602096097451	0.0044745	-0.36559305459787284	0.4168985188007355
0.0	3.162e-08	0.7906542142857143	0.20934578571428572	0.0	0.95	0.0	0.05	-0.03085104062862884	0.2946755103615718	0.0045780000000000005	-0.38581384949232994	0.46268659830093384
0.0	3.162e-08	0.7382784285714286	0.26172157142857144	0.0	1.0	0.0	0.0	-0.04141893742925294	0.2727849134532404	0.004325125000000001	-0.3470967742785941	0.4966990053653717
0.0	1e-07	0.6031039169287193	0.39689608307128066	0.0	0.9	0.05	0.05	-0.07322348024313534	0.33191853626638196	0.001978375	0.03177132917612137	0.44632452726364136
0.0	1e-07	0.7321542976922392	0.26784570230776084	0.0	0.95	0.05	0.0	0.006857941580128896	0.24437073661800554	0.00204575	-0.07805795749225894	0.3698178231716156
0.0	1e-07	0.5418251071428571	0.45817489285714286	0.0	0.25	0.6	0.15	-0.015021231737287302	0.3997324296851638	0.002127875	-0.019214484387817043	0.48312389850616455
0.0	1e-07	0.6560768938228302	0.34392310617716987	0.0	0.9	0.0	0.1	-0.052998482083763225	0.3527473778221138	0.0018773750000000001	-0.24890084712782543	0.397867888212204
0.0	1e-07	0.4875236562588606	0.5124763437411394	0.0	1.0	0.0	0.0	-0.0712107787168507	0.5220949962126227	0.0019563749999999998	-0.11817923535367612	0.4420190751552582
0.0	1e-07	0.5243324525280653	0.47566754747193474	0.0	0.9	0.0	0.1	0.0022674511432168747	0.44121822544030515	0.002117375	-0.17768098505378033	0.4148256480693817
0.0	1e-07	0.5660738214285714	0.43392617857142857	0.0	0.35	0.35	0.3	0.05333092672742733	0.24189211708609623	0.00215175	-0.538827840506288	0.44207504391670227
0.0	1e-07	0.37128242857142857	0.6287175714285714	0.0	0.95	0.05	0.0	-0.10188065029406776	0.41181871408086884	0.002240875	-0.022142330107809086	0.48710885643959045
0.0	1e-07	0.6054532137231559	0.3945467862768441	0.0	0.9	0.05	0.05	-0.06632726737505762	0.41681119944792205	0.001923375	-0.17898020768734826	0.4459688365459442
0.0	1e-07	0.6203945714285715	0.3796054285714286	0.0	0.95	0.0	0.05	-0.02853262170059156	0.31683759115478827	0.0018682500000000001	-0.05615151042943579	0.5646510720252991
0.0	1e-07	0.6039035919294805	0.3960964080705195	0.0	1.0	0.0	0.0	0.008803021455400203	0.3429322082574336	0.00185875	0.05846259984470581	0.43282052874565125
0.0	1e-07	0.49998664285714284	0.5000133571428571	0.0	1.0	0.0	0.0	-0.05804122780017241	0.5401677418809819	0.001869875	-0.12865128862081318	0.36352697014808655
0.0	1e-07	0.39403614778473073	0.6059638522152693	0.0	0.3	0.6	0.1	0.023220304395028996	0.40934953553743114	0.002270125	0.09729064601472445	0.345323771238327
0.0	1e-07	0.30251448788995255	0.6974855121100474	0.0	0.65	0.15	0.2	-0.012860382632684398	0.5196608320392533	0.001987125	-0.04276881616584511	0.32751721143722534
0.0	1e-07	0.4536387633774165	0.5463612366225835	0.0	1.0	0.0	0.0	-0.04429782086460381	0.4174993377079764	0.0020782500000000002	-0.03683879320366104	0.5065189599990845
0.0	1e-07	0.4021520357142857	0.5978479642857143	0.0	0.7	0.25	0.05	0.061814364639270356	0.49328918725598864	0.00183225	-0.05091090539333929	0.48252472281455994
0.0	1e-07	0.7274073928571428	0.27259260714285716	0.0	0.0	0.9	0.1	-0.053027935082908026	0.2040224919139289	0.0016992499999999998	0.24497125269588202	0.5012988448143005
0.0	1e-07	0.7327328093183819	0.26726719068161814	0.0	0.9	0.0	0.1	-0.04758097707050193	0.3775759004093202	0.0021535	-0.07859610056579627	0.42985278367996216
0.0	1e-07	0.40659610714285715	0.5934038928571429	0.0	1.0	0.0	0.0	-0.058009934266083675	0.32285207042749925	0.0019190000000000001	-0.04452738298593495	0.4090461730957031
0.0	1e-07	0.35443695522729657	0.6455630447727034	0.0	1.0	0.0	0.0	0.026046490660754366	0.2324915140509059	0.00209575	0.11723945044341073	0.5675815939903259
0.0	1e-07	0.61651075	0.38348925	0.0	1.0	0.0	0.0	0.06960752705107702	0.4078294408903454	0.0019908749999999996	-0.2846210444838706	0.4551981985569
0.0	1e-07	0.5383921680305189	0.461607831969481	0.0	0.9	0.0	0.1	0.016277979961361808	0.40656906389052094	0.00203025	0.04273430401347482	0.4738864600658417
0.0	1e-07	0.6186074790057599	0.3813925209942402	0.0	0.45	0.35	0.2	-0.10235215571704993	0.327934912329236	0.00188675	-0.08145278731629524	0.6219176054000854
0.0	1e-07	0.49096940074057194	0.5090305992594281	0.0	0.75	0.05	0.2	-0.029823326028908463	0.40848325883350994	0.0019865	-0.2067001022903252	0.5209806561470032
0.0	1e-07	0.45260211626041486	0.5473978837395852	0.0	0.9	0.05	0.05	-0.018517179443479227	0.34123349964596084	0.0019121250000000002	-0.12359734548731127	0.33828499913215637
0.0	1e-07	0.5570423638938168	0.4429576361061833	0.0	0.75	0.2	0.05	-0.06414401098151884	0.4619341873023884	0.0021235	-0.17494895063489635	0.3636513650417328
0.0	1e-07	0.353278924077739	0.646721075922261	0.0	0.3	0.7	0.0	0.010659263392186357	0.3588839150766698	0.001487	0.1982861970700242	0.38337722420692444
0.0	1e-07	0.6219439163963421	0.378056083603658	0.0	0.95	0.0	0.05	0.02609188043452701	0.43175582066573676	0.00208325	0.0008678068676507383	0.3620753884315491
0.0	1e-07	0.40281694507112115	0.5971830549288789	0.0	0.7	0.1	0.2	-0.14416857640764974	0.3520767871983973	0.00234575	-0.0021753756040108416	0.41057467460632324
0.0	1e-07	0.6263026458937142	0.37369735410628585	0.0	1.0	0.0	0.0	-0.0028660194345341903	0.36870886222105853	0.001941625	0.11340870623831235	0.5067151188850403
0.0	1e-07	0.6812861434271202	0.3187138565728798	0.0	1.0	0.0	0.0	-0.02957947677340503	0.3436743879982834	0.0017208750000000002	-0.11221398800086979	0.3576858937740326
0.0	1e-07	0.6564974430005376	0.3435025569994624	0.0	0.9	0.1	0.0	-0.009851551719019103	0.34674535728096295	0.001899625	-0.3270052833150667	0.4715318977832794
0.0	1e-07	0.5540395	0.4459605	0.0	1.0	0.0	0.0	-0.0040891302133094975	0.3555298994640933	0.002084625	-0.38810086335220584	0.4401087760925293
0.0	1e-07	0.5635994285714285	0.4364005714285714	0.0	0.8	0.1	0.1	-0.01638942724520041	0.4801515173182186	0.0019325	-0.1560209957137446	0.3216981589794159
0.0	1e-07	0.33977216080984846	0.6602278391901516	0.0	0.8	0.05	0.15	-0.044123794745299004	0.42282160247724354	0.002028625	0.004621626652707539	0.39408084750175476
0.0	1e-07	0.471265884511139	0.5287341154888611	0.0	0.15	0.65	0.2	0.05121359787343011	0.22094237959097698	0.0018215	0.14298039860399422	0.6542550921440125
0.0	1e-07	0.3871143673714746	0.6128856326285254	0.0	1.0	0.0	0.0	-0.011873386808591286	0.5227683605073893	0.001842125	-0.034265995788165436	0.600658118724823
0.0	1e-07	0.567897641275456	0.432102358724544	0.0	1.0	0.0	0.0	-0.017937192400768538	0.44670609726824256	0.0021306249999999997	-0.26144408929813223	0.3717496395111084
0.0	1e-07	0.4815790345091282	0.5184209654908718	0.0	0.95	0.0	0.05	0.016472557005331828	0.4809047722559236	0.0019163750000000001	-0.11916507469353169	0.416613906621933
0.0	1e-07	0.47632039285714284	0.5236796071428571	0.0	0.3	0.55	0.15	-0.055555877104427165	0.39637159010181566	0.0020673749999999998	0.025512712286021172	0.3741723299026489
0.0	1e-07	0.5200466428571429	0.47995335714285714	0.0	0.8	0.05	0.15	0.010986640827410868	0.4578068798963069	0.001985375	-0.10697066499785819	0.3900015950202942
0.0	1e-07	0.709277339456919	0.29072266054308105	0.0	0.05	0.85	0.1	0.027682314869885698	0.15143450840417452	0.001809625	0.13125080034677605	0.4932803511619568
0.0	1e-07	0.5277619695520532	0.47223803044794677	0.0	0.85	0.05	0.1	-0.014892013526740593	0.44305658958812116	0.002063375	-0.2198256314881442	0.3884396255016327
0.0	1e-07	0.3855045174454502	0.6144954825545498	0.0	0.75	0.1	0.15	-0.006294660001695855	0.3672323873734746	0.001663375	0.008917596728770629	0.44457492232322693
0.0	1e-07	0.5388455357142857	0.46115446428571427	0.0	0.9	0.05	0.05	-0.030941958762123457	0.44314899017856924	0.0020976249999999997	-0.055104281129947294	0.4642573893070221
0.0	1e-07	0.3207997979152333	0.6792002020847667	0.0	0.7	0.05	0.25	-0.04708008582967299	0.3002953602739466	0.0019386249999999998	0.1694253749932035	0.6038373112678528
0.0	1e-07	0.5471045	0.4528955	0.0	0.6	0.2	0.2	0.018114520129553308	0.49836750485441605	0.00199975	-0.01351092134381519	0.39886826276779175
0.0	1e-07	0.2602437380255015	0.7397562619744985	0.0	1.0	0.0	0.0	0.021001489051383382	0.28221666497282694	0.002030625	0.23001441894881341	0.6026439666748047
0.0	1e-07	0.27970664285714286	0.7202933571428571	0.0	0.05	0.85	0.1	-0.09792895365164467	0.23366076008260814	0.0019675	0.22450352084827063	0.3600202202796936
0.0	1e-07	0.37229032142857144	0.6277096785714286	0.0	0.85	0.05	0.1	0.03360355631944491	0.5775550682259631	0.00200325	-0.07364011757347008	0.37893712520599365
0.0	1e-07	0.39695393798561696	0.603046062014383	0.0	0.7	0.15	0.15	-0.013532114487648447	0.4526734370042115	0.00211175	-0.1693032568193626	0.3509240746498108
0.0	1e-07	0.5806855714285715	0.4193144285714286	0.0	1.0	0.0	0.0	-0.02427368736109337	0.30509082215279004	0.00215775	-0.03827780325684013	0.44286301732063293
0.0	1e-07	0.35730972041842873	0.6426902795815712	0.0	1.0	0.0	0.0	-0.09226364541713893	0.2858030533377734	0.0013995000000000001	0.032514340343933835	0.42038145661354065
0.0	1e-07	0.617240436844064	0.38275956315593596	0.0	0.8	0.15	0.05	-0.02433973561184025	0.45479602434475325	0.0020533749999999996	0.0010321807354381274	0.45454972982406616
0.0	1e-07	0.5732733571428571	0.42672664285714285	0.0	0.65	0.15	0.2	0.035406285432173334	0.3296324668662806	0.001864875	0.02319774075920759	0.4119780957698822
0.0	1e-07	0.504636	0.495364	0.0	0.4	0.55	0.05	0.03669810157294382	0.3223875140478344	0.00178825	0.07701068003528884	0.6388200521469116
0.0	1e-07	0.3339436508184951	0.6660563491815049	0.0	0.6	0.35	0.05	-0.015278541993557411	0.4827077056000327	0.001937375	0.10152658097563774	0.5362300276756287
0.0	1e-07	0.41675889285714285	0.5832411071428572	0.0	0.8	0.05	0.15	0.005635826895227708	0.22577801358245736	0.001923875	0.14184339811607272	0.4627125561237335
0.0	1e-07	0.8121641428571429	0.18783585714285714	0.0	0.95	0.05	0.0	0.037706469898501016	0.18780024729986514	0.00198575	-0.2992446468139845	0.4059491753578186
0.0	1e-07	0.4484301926495299	0.5515698073504701	0.0	0.95	0.0	0.05	0.0009485556252918617	0.4122350334188233	0.002	-0.12799413365590687	0.37865209579467773
0.0	1e-07	0.5043019167621404	0.4956980832378596	0.0	0.95	0.0	0.05	0.0787985236812523	0.36771137481749105	0.002124875	-0.07913268240717002	0.5647887587547302
0.0	1e-07	0.5136580513631112	0.48634194863688884	0.0	0.85	0.0	0.15	0.003104254044876103	0.5197263793831359	0.002120875	-0.1381505031883222	0.441527783870697
0.0	1e-07	0.5366355066119372	0.4633644933880629	0.0	0.9	0.0	0.1	0.022296454440060075	0.40906386100577957	0.002084625	-0.23785368490442724	0.6018003225326538
0.0	1e-07	0.34326309904132807	0.6567369009586719	0.0	0.75	0.1	0.15	-0.013558450875307701	0.4862031120148459	0.002162	-0.07610243538134413	0.3652034401893616
0.0	1e-07	0.35576388959837346	0.6442361104016265	0.0	0.9	0.05	0.05	0.03170189798947272	0.43391635111835736	0.0012920000000000002	0.07891934981050974	0.5008158087730408
0.0	1e-07	0.5039228182176366	0.4960771817823633	0.0	0.7	0.1	0.2	0.04402373608855346	0.4201770303875559	0.0022372499999999997	-0.1843236064985487	0.47394365072250366
0.0	1e-07	0.3901095572928776	0.6098904427071223	0.0	0.55	0.3	0.15	0.023239021157259673	0.4983523276249263	0.0017322499999999998	0.007561997568036757	0.43529748916625977
0.0	1e-07	0.5134941785714285	0.4865058214285714	0.0	0.8	0.1	0.1	-0.016934771507408398	0.42734986598628616	0.001861875	-0.2534335148152818	0.5649170875549316
0.0	1e-07	0.49750664285714286	0.5024933571428571	0.0	1.0	0.0	0.0	0.01786467466424847	0.4198609667224674	0.0019690000000000003	-0.08679694511080042	0.40949293971061707
0.0	1e-07	0.31193740062946734	0.6880625993705327	0.0	0.0	1.0	0.0	-0.10166539447215303	0.16171774915242684	0.00181875	0.28558010274802953	0.5054736733436584
0.0	1e-07	0.5252410722800721	0.4747589277199279	0.0	0.75	0.1	0.15	-0.060355817338066345	0.47485789029338726	0.0019163750000000001	-0.1463342002494092	0.459842711687088
0.0	1e-07	0.5752308089231423	0.4247691910768578	0.0	1.0	0.0	0.0	-0.011623241748981073	0.42825171307645055	0.001666875	-0.17262869677754783	0.3971777856349945
0.0	1e-07	0.3996993527853704	0.6003006472146296	0.0	0.8	0.15	0.05	-0.037547050528895946	0.42751505247047744	0.0021065	-0.04933832028410514	0.3596329987049103
0.0	1e-07	0.42591415601321425	0.5740858439867857	0.0	0.6	0.2	0.2	-0.10874779389980851	0.475664802610142	0.001973	-0.015647968247528548	0.3782859146595001
0.0	1e-07	0.42758220558587673	0.5724177944141232	0.0	0.6	0.25	0.15	0.025658999961083093	0.3154617347013309	0.0014945000000000002	-0.4238891409453972	0.35838982462882996
0.0	1e-07	0.414421482372981	0.5855785176270191	0.0	0.05	0.75	0.2	-0.07921469107701447	0.36221782605296277	0.0019846250000000003	0.055070783351520054	0.4855104386806488
0.0	1e-07	0.47996734342485314	0.5200326565751469	0.0	0.85	0.1	0.05	-0.018293013850475444	0.4580858954073456	0.0019692499999999996	-0.19312664548286773	0.4082440733909607
0.0	1e-07	0.4020824980261571	0.5979175019738429	0.0	0.35	0.5	0.15	-0.0006818328304142039	0.37407268060317517	0.001983625	0.1601298550150113	0.4708181619644165
0.0	1e-07	0.4158054469382883	0.5841945530617116	0.0	0.9	0.0	0.1	-0.08241540909473091	0.40839476535225766	0.00203825	-0.2146282632016765	0.3857117295265198
0.0	1e-07	0.6016921785714285	0.3983078214285714	0.0	0.95	0.0	0.05	-0.06490447455185007	0.4747194563494888	0.001931875	-0.1329100652266993	0.3743179142475128
0.0	1e-07	0.31914878571428573	0.6808512142857143	0.0	0.0	0.9	0.1	0.03929294605782437	0.23646962896097978	0.002045	0.18919604502317855	0.4261861741542816
0.0	1e-07	0.32495839285714284	0.6750416071428571	0.0	0.0	0.8	0.2	-0.02672172964890413	0.3681303997507563	0.00195475	-0.25557978189569314	0.4191019833087921
0.0	1e-07	0.5269188138944707	0.47308118610552935	0.0	0.95	0.0	0.05	0.021943012261436294	0.41293297825179487	0.0020913750000000004	-0.030593257099087744	0.5398886799812317
0.0	1e-07	0.6921222628391533	0.3078777371608467	0.0	0.85	0.05	0.1	0.005710492086692838	0.38774730188664186	0.00198075	-0.013085131132140444	0.3994337320327759
0.0	1e-07	0.6496969324603312	0.35030306753966883	0.0	1.0	0.0	0.0	-0.057015200135243534	0.4221412196378325	0.002038125	-0.21389717251374266	0.4839887320995331
0.0	1e-07	0.5879785	0.4120215	0.0	1.0	0.0	0.0	-0.013905524154111474	0.2886628614113948	0.001837375	-0.32739245112618237	0.4582449197769165
0.0	1e-07	0.4057928571428571	0.5942071428571428	0.0	0.4	0.4	0.2	-0.0733109680934959	0.27317929133279695	0.00201725	0.07023809240101658	0.5426541566848755
0.0	1e-07	0.6614336428571429	0.33856635714285715	0.0	0.55	0.2	0.25	-0.06477071430816086	0.30740895485965225	0.001935375	-0.2276137652455416	0.4415943920612335
0.0	1e-07	0.36730568330832647	0.6326943166916735	0.0	0.95	0.05	0.0	-0.010472105033440144	0.4928667902466155	0.001944	0.01554270017693275	0.4831601083278656
0.0	1e-07	0.24352833194766058	0.7564716680523395	0.0	0.95	0.0	0.05	0.021063473755740303	0.2466401181490727	0.001621625	0.23496141584381558	0.4522304832935333
0.0	1e-07	0.5811246870412766	0.4188753129587234	0.0	1.0	0.0	0.0	-0.029142335061607627	0.4893329255285495	0.0019732499999999997	-0.16674384474624335	0.41618117690086365
0.0	1e-07	0.4588188673016049	0.5411811326983951	0.0	1.0	0.0	0.0	0.03258905577712464	0.47922804662469354	0.002094625	0.018761766680502667	0.45008984208106995
0.0	1e-07	0.4901111597527999	0.5098888402472002	0.0	1.0	0.0	0.0	-0.01295220252948155	0.3698161250557957	0.0019632499999999997	-0.11386067999921429	0.37819427251815796
0.0	1e-07	0.37626914285714286	0.6237308571428571	0.0	1.0	0.0	0.0	-0.029152391038079345	0.6916939797653784	0.00161725	-0.07927775156510475	0.4624476730823517
0.0	1e-07	0.49218636123763404	0.507813638762366	0.0	0.9	0.0	0.1	-0.052651778873256214	0.3729817815222911	0.0019815	-0.2379344672898234	0.5690072178840637
0.0	1e-07	0.6620675111302788	0.33793248886972116	0.0	1.0	0.0	0.0	-0.03528485856343038	0.43796271387900626	0.0020837499999999997	-0.23282922644951168	0.4221437871456146
0.0	1e-07	0.4957278861670613	0.5042721138329387	0.0	1.0	0.0	0.0	-0.04100514488460516	0.48799994804742713	0.0019185	-0.3907398791204853	0.35087844729423523
0.0	1e-07	0.6405691089356675	0.35943089106433246	0.0	0.65	0.15	0.2	-0.03569508057573629	0.40121609125935515	0.002020625	-0.1587667901358344	0.47975581884384155
0.0	1e-07	0.5065625984614824	0.4934374015385176	0.0	1.0	0.0	0.0	-0.061196100575851134	0.38273527414745356	0.001590125	-0.01839417409559996	0.299055278301239
0.0	1e-07	0.3659440302164386	0.6340559697835614	0.0	0.2	0.8	0.0	0.06103170268645224	0.2788442620145873	0.001815625	0.18635364404090174	0.5120400190353394
0.0	3.162e-07	0.31436621119866653	0.6856337888013334	0.0	1.0	0.0	0.0	0.11693417666705137	0.4059767312753174	0.000626	-0.23053609652874352	0.5378888249397278
0.0	3.162e-07	0.1557950469169097	0.8442049530830903	0.0	0.2	0.65	0.15	-0.08271903951917094	0.3559098249567238	0.000646125	0.32940248218422946	0.2585245370864868
0.0	3.162e-07	0.2281455959534674	0.7718544040465326	0.0	0.35	0.2	0.45	-0.0009437579233658138	0.258978201653728	0.000646375	0.5215536673620788	0.3923283815383911
0.0	3.162e-07	0.305576450407215	0.6944235495927851	0.0	1.0	0.0	0.0	0.06973799018272117	0.31616307805181126	0.000645	0.21845291838553146	0.29815036058425903
0.0	3.162e-07	0.24507903083642812	0.7549209691635719	0.0	0.3	0.3	0.4	-0.17619526127722168	0.21622808432005813	0.00062275	0.461123994756441	0.44997984170913696
0.0	3.162e-07	0.8030661563689752	0.19693384363102484	0.0	0.35	0.45	0.2	0.02064605583325571	0.3097337275165299	0.0006312500000000001	0.2144277848360487	0.30150115489959717
0.0	3.162e-07	0.27972900805776296	0.720270991942237	0.0	0.8	0.05	0.15	-0.05251158115727788	0.19255631639605722	0.000680625	0.3686433144544015	0.45066022872924805
0.0	3.162e-07	0.19942016400099769	0.8005798359990023	0.0	0.05	0.9	0.05	-0.02806545993893539	0.2462739195702554	0.000633375	0.28009485697048886	0.35679104924201965
0.0	3.162e-07	0.20520975810934006	0.7947902418906599	0.0	0.0	0.9	0.1	0.029444577168104058	0.44045198780153544	0.00058125	0.3479777893232673	0.4540427327156067
0.0	3.162e-07	0.13154127054047	0.8684587294595301	0.0	0.95	0.0	0.05	-0.009308451828386207	0.44995097399874495	0.0006455	0.11364875879494057	0.3355724811553955
0.0	3.162e-07	0.20718005180565052	0.7928199481943494	0.0	0.55	0.1	0.35	0.36854979536904214	0.21754731742311825	0.0006180000000000001	0.3940186905382171	0.35733652114868164
0.0	3.162e-07	0.27745674215931493	0.7225432578406851	0.0	0.95	0.0	0.05	-0.16688119122334852	0.2503669604907041	0.000663375	0.44597818058822064	0.45155176520347595
0.0	3.162e-07	0.24545166393464324	0.7545483360653568	0.0	0.05	0.9	0.05	0.26767302754935013	0.13889583992323865	0.00062875	0.33883069167089286	0.2581731975078583
0.0	3.162e-07	0.29473394452776025	0.7052660554722398	0.0	0.65	0.1	0.25	-0.1034744244175997	0.292809817237762	0.000618875	0.2481790275771413	0.25898462533950806
0.0	3.162e-07	0.3446197188008931	0.655380281199107	0.0	0.0	1.0	0.0	-0.06377589414058428	0.2710990591333394	0.000674625	0.12335152585571017	0.2940391004085541
0.0	3.162e-07	0.12580415340057163	0.8741958465994284	0.0	0.5	0.15	0.35	-0.021559495189739535	0.1732631354202792	0.0005966249999999999	0.2719359193810405	0.32030370831489563
0.0	3.162e-07	0.249603163508335	0.750396836491665	0.0	0.0	1.0	0.0	-0.11414851255419865	0.3428626809959346	0.00066125	0.3466179255998823	0.39507752656936646
0.0	3.162e-07	0.17359132684695697	0.826408673153043	0.0	0.95	0.0	0.05	0.34947770420481616	0.23824805927249723	0.000592	0.4254570833732673	0.4164852797985077
0.0	3.162e-07	0.19429572978467136	0.8057042702153286	0.0	0.0	1.0	0.0	-0.03031724020017363	0.21294263873207628	0.000657625	0.5056364383318578	0.4149110019207001
0.0	3.162e-07	0.1403456333263866	0.8596543666736134	0.0	0.1	0.85	0.05	-0.05531949951288739	0.2719160309722116	0.00065375	0.30305890547819614	0.3253154456615448
0.0	3.162e-07	0.20191390427285688	0.7980860957271432	0.0	0.0	1.0	0.0	0.019493077038624185	0.16828235608433753	0.0006707499999999999	0.34894638538429623	0.4712303578853607
